"species","mirna","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_id_network","matching_proteins_labels_network","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id"
"Aedes aegypti","aae-mir-5119-5p","GO:0060086","Circadian temperature homeostasis",2,2,1.82,0.4,0.0348,"7159.Q0IF88,7159.Q16X05","AAEL006411,GPRCAL3","GO Biological Process",NA,"stringdb","STRINGv12.176",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0110053","Regulation of actin filament organization",7,103,0.65,0.35,0.0348,"7159.Q16I15,7159.Q16VR4,7159.Q16WV5,7159.Q17EB3,7159.Q17M42,7159.Q17NP7,7159.Q17NP8","AAEL013830,AAEL009467,AAEL009085,AAEL003861,AAEL001104,AAEL000620,AAEL000624","GO Biological Process",NA,"stringdb","STRINGv12.177",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:1901835","Positive regulation of deadenylation-independent decapping of nuclear-transcribed mRNA",2,2,1.82,0.4,0.0348,"7159.Q16M53,7159.Q16M54","AAEL012420,AAEL012416","GO Biological Process",NA,"stringdb","STRINGv12.178",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0030833","Regulation of actin filament polymerization",6,76,0.71,0.35,0.0367,"7159.Q16I15,7159.Q16VR4,7159.Q17EB3,7159.Q17M42,7159.Q17NP7,7159.Q17NP8","AAEL013830,AAEL009467,AAEL003861,AAEL001104,AAEL000620,AAEL000624","GO Biological Process",NA,"stringdb","STRINGv12.179",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0042058","Regulation of epidermal growth factor receptor signaling pathway",5,51,0.81,0.36,0.0373,"7159.Q16G52,7159.Q16M53,7159.Q16M54,7159.Q16UZ9,7159.Q17K20","AAEL014519,AAEL012420,AAEL012416,AAEL009739,AAEL001832","GO Biological Process",NA,"stringdb","STRINGv12.180",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0043652","Engulfment of apoptotic cell",3,13,1.18,0.37,0.0397,"7159.Q16FU0,7159.Q16Y82,7159.Q17F37","AAEL014636,AAEL008622,AAEL003587","GO Biological Process","immune","stringdb","STRINGv12.181",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0010941","Regulation of cell death",13,320,0.42,0.31,0.0402,"7159.Q0IFC5,7159.Q16G52,7159.Q16LM2,7159.Q16LM4,7159.Q16LM5,7159.Q16UZ9,7159.Q16Y82,7159.Q177S2,7159.Q17C29,7159.Q17EH0,7159.Q17EP7,7159.Q17GI1,7159.Q17H53","AAEL005895,AAEL014519,AAEL012599,AAEL012603,AAEL012604,AAEL009739,AAEL008622,AAEL006038,AAEL004715,AAEL003845,AAEL003731,AAEL003013,AAEL002787","GO Biological Process","immune","stringdb","STRINGv12.182",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0033036","Macromolecule localization",29,1049,0.26,0.28,0.0413,"7159.J9HI13,7159.Q0IE88,7159.Q0IFU3,7159.Q16FV7,7159.Q16ML6,7159.Q16QW6,7159.Q16QW7,7159.Q16T09,7159.Q16UK1,7159.Q16UK2,7159.Q16WM9,7159.Q16WP4,7159.Q16ZK1,7159.Q172A2,7159.Q176Q6,7159.Q17C73,7159.Q17D63,7159.Q17DX6,7159.Q17FH9,7159.Q17GS0,7159.Q17IA0,7159.Q17K95,7159.Q17KU1,7159.Q17NP7,7159.Q17NP8,7159.Q17P38,7159.Q17P39,7159.Q17P40,7159.Q1HR73","J9HI13_AEDAE,AAEL013275,AAEL004176,AAEL014620,AAEL012262,AAEL011151,AAEL011154,AAEL010424,AAEL009871,AAEL009876,AAEL009169,AAEL009144,AAEL008156,AAEL007470,AAEL006303,AAEL004668,AAEL004310,AAEL004035,AAEL003416,AAEL002913,AAEL002411,AAEL001760,AAEL001567,AAEL000620,AAEL000624,AAEL000524,AAEL000479,AAEL000481,AAEL007065","GO Biological Process",NA,"stringdb","STRINGv12.183",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0009968","Negative regulation of signal transduction",15,403,0.39,0.3,0.0414,"7159.Q0JRL1,7159.Q16G52,7159.Q16G80,7159.Q16M53,7159.Q16M54,7159.Q16QW6,7159.Q16QW7,7159.Q16UZ9,7159.Q17C74,7159.Q17CF0,7159.Q17EH0,7159.Q17EP7,7159.Q17H53,7159.Q17I87,7159.Q1HRW3","e75B,AAEL014519,AAEL014491,AAEL012420,AAEL012416,AAEL011151,AAEL011154,AAEL009739,AAEL004653,AAEL004586,AAEL003845,AAEL003731,AAEL002787,AAEL002407,AAEL002487","GO Biological Process",NA,"stringdb","STRINGv12.184",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0035006","Melanization defense response",5,53,0.79,0.35,0.0425,"7159.Q16FU0,7159.Q16XT3,7159.Q16XW4,7159.Q17C39,7159.Q17F37","AAEL014636,AAEL008773,AAEL008739,AAEL004717,AAEL003587","GO Biological Process",NA,"stringdb","STRINGv12.185",7159,"yellow fever mosquito","STRING.7159.Aedes"
